,text,username
1015,Jakarta banjir enghak ea,Idun
1016,"Sekarang gak ada bbm naik adanya naik turun sesuai harga dunia..tapi jakarta makin tenggalam krn banjir, gubmya gak becus.",Hermantos
1017,"ID HOUSE 01.1.07.19.0567
_______
Dijual Cepat Rumah Bagus dan Terawat di Kawasan Elit Deplu Cipete Cilandak Jakarta Selatan
__
Lokasi Strategis Asri Aman Nyaman dan Bebas Banjir
____
Rumah : 2 Lantai
LT : 656m2
LB :… https://www.instagram.com/p/B8w5dPbHgvf/?igshid=yp9pzw685u0m …",house_market.id
1018,Brl! Jakarta banjir kaga ya?,Brl!
1019,terjadinya banjir di jakarta,Nonton video bokep Link Full Video Porno Jav Porn
1020,Agak mengejutkan. Ternyata sebab utama dari banjir di Jakarta adalah doa para single.  – Jomblo Mulia pic.twitter.com/uZVst0GClb,Bakran Iskandar Ofcl
1021,"Tadi sore pas tlfnan , dia ngomong gini 

“Iya jakarta banjir lagi , si gubernurnya Anies bawewan , eh baswewan” 

Gimana akuu tida terbahak bahak mendengarnya ?",Rejeki
1022,"Mari kita berpikir objektif dengan melihat 
Data Penanganan Banjir Besar Jakarta dari 5 Periode Gubernur DKI Jakarta (2002 - 2020).

#BanjirJakarta2020
#GubernurDKI
#GubernurIndonesia
#AniesBaswedan
#JokoWidodo
#Ahokpic.twitter.com/UsSG5cUc2W",Pelatih Tidur
1023,"Yang jelas emang dari dulu @karniilyas itu orang yg g suka dengan pemerintahan yg sekarang.mana pernah dia mengangkat tema pabrik bir dijual,banjir jakarta,revitalisasi kawasan monas yg menebang pohon2nya mungkin seiman",🇦 🇱 🇦 🇳 🇰    🇭 🇽 🇲
1024,"Makanya jgn janji : banjir Jakarta mudah diatasi
Jika jadi presiden.
Nyatanya...bukan banjir yg diatasi...malah ibukotanya yg dipindah.Solusi ""cerdas"".
Intinya: omong doang janji2 doang. https://twitter.com/MSApunya/status/1230125704047497216 …",Mayapada
1025,#HujanHujanEnaknya makan lur.. sambil mikirin nih di Jakarta banjir ga ya,Beloooo
1026,"Nyi kalau jakarta tidak ada kata banjir,tapi genangan tumpaha air dari langit,awas nyi jngn bilang bajir,tar monas banjir yang bersorban.",Rahmat Bobotoh
1027,"ini mah banjir lg Jakarta besok..
smoga smua baik2 aja..",Bapaknye anak-anak
1028,"Bogor hujan deras udah dri tadi, kekhawatiranku 1. Jakarta besok ga banjir kan ya ",Dinda K
1029,Ngeri eh ujan nya. Semoga semua speaker toa di jakarta berfungsi dg baik. Waspada banjir gays.,Mh. febriansah
1030,"Tolong dong ini pasti salah ketik, Jakarta yg jadi juara dr belakang dunia gaib...krn wan anies sdh bisa menghilangkan pohon dlm skejab..

Menjadikan monas lebih indah dr menara effel. .. tolong dbantu ya..
Prok prok prok...jd pa...
Jadiiii...banjir  https://twitter.com/KelianBanjar_GK/status/1230110762443522048 …",theEND 2
1031,"Maksudnya apa nih min? Keadaan serba tak menentu saat ini. Kamu lg min buat poling yg terlalu bagus...   
Poling pesanan y min? Nanti seperti poling soal banjir jakarta lg... Jgn melucu terus min  
Ngopi ah ",Novelnya JiwasL@ya
1032,"Kek gini ngapain di posting ya, bangga bet, harusnya yg penting itu ya pencegahannya jangan sampai banjir, kalo udah banjir ya udah that's a mistake, diposting malah wkwkkw
Btw, KTP gw jakarta wkwkkw",Daniel Legowo
1033,"Fotografernya pasti dpt ucapan sejuta terima kasih dr jajaran Pemprov DKI..  Lain hal nya, yg bikin video banjir di Monas,  yg ada dpt omelan..  Pdhl sama"" menampilkan kondisi Jakarta..  
Citramu tk seharum hand body..  ",Eko Haris
1034,"Lu org Jakarta? Bayar pajak gak? banjir itu musibah krn gabenernya goblok gak bisa urus Jakarta, kerjanya bacon doang.Ngomongin korupsi? Tuh liat monas digundulin ama siapa, pake duit sapa? Anggaran aibon, pulpen dll lu pikir itu apaan? Gabener pake duit rakyat kasih ke ormas?",#NKRI&Pancasilahargamati
1035,"CATAT! BEGINI CIRI-CIRI RAZIA POLISI YANG RESMI, JANGAN SAMPEK KETIPU!

https://posmetromedandotcom.blogspot.com/2020/01/catat-begini-ciri-ciri-razia-polisi.html …
#hokislot777 #gbkjoker #gbkmovie #gbktogel #gbkdomino #banjir #banjirjakarta #explore #youtube #banjir #paduliahok #tolongselamatkanjakartapic.twitter.com/NdiLhtPRRf",AFGAN
1036,"Sebagian wilayah DKI Jakarta mulai diguyur hujan. Tetap hati2, waspadai jarak pandang terbatas, banjir, pohon & papan reklame tumbang.",TMC Polda Metro Jaya
1037,"Ngabalin Sebut Anies tak Becus Atasi Banjir Jakarta
https://www.idtoday.co/2020/01/ngabalin-sebut-anies-tak-becus-atasi.html …",IndonesiaToday
1038,"Musibah banjir Jakarta beberapa hari lalu membuat kerusakan banyak kendaraan, Toyota sendiri telah mencatat ribuan mobil telah masuk bengkel resmi untuk perbaikan
.
#toyotaprivilage #toyota #toyotaindonesia #toyotaclub #toyotalife #toyotalovers #auto #toyotalovepic.twitter.com/l6v2YZVfzp",toyotafacts
1039,"Ini bentar lagi rame topik Jakarta banjir klo hujan terus berlanjut sampai jam 8 nanti.
Para kadrun berharap hujan berhenti
Para cebong berharap hujan terus turun
Dari sini kita bisa nilai siapa sebenarnya yg MUNAFIK.",Berlian Bayu Antony
1040,itu kan kata elo yg katanya2.. lo kan bukan warga jakarta.. jadi kagak tau jakarta skrg.. kata siapa gk bisa kelola.. jadi bagus kok.. kalo masalah banjir itu kan musibah.. yg lain banjir juga malah lebih parah kagak apa2 tuh.. dasarnya lo. sirik aja pada.. yg asli betawi biasa2,oc_narendra
1041,Angkat solusi banjir jakarta pak karni,zhie wahyu
1042,Banjir jakarta pendukungnya lenyap bak ditelan air https://twitter.com/karniilyas/status/1221744768482299904 …,MULUT mu BAU mu
1043,"Jgn krn banjir jakarta gub ygdisalhkan.surabaya aja banjir,kota bu risma",Abdul Munir
1044,"Sesulit Apapun Hidupmu, Jangan Pernah Menyerah Untuk Berjuang, Tuhan pasti Bersamamu

https://surarakyatdotcom.blogspot.com/2020/01/sesulit-apapun-hidupmu-jangan-pernah.html …
#hokislot777 #gbkjoker #gbkmovie #gbktogel #gbkdomino #banjir #banjirjakarta #explore #youtube #permainan #mantappic.twitter.com/oazk2SnG0e",barbie
1045,"Jakarta banjir ! 
Pulang aja Lo ke Surabaya 
eeehh kelelep juga",Taufiqh Rizky Chaniago
1046,"Heh!!!
Goodbener kerja bagus begitu lu bilang ga becus.  Lu kira junjungan lu becus?  Bilang klo jd presiden bisa nanganin banjir jakarta. Mana?! Atu lg noh9 digaji gede malah narik subsidi. Lu ga protes?!  Oncom lu!",私はリスキーです
1047,"Emang jakarta doang seluruh indonesia bro papua juga ada banjir 
Sekarang pekalongan tegal juga banjir emang itu tanggung jawab anis",ryant
1048,"banjir memang jadi masalah di jakarta,tapi masalah jakarta bukan hanya banjir.rasakan perbaikan dalam masalah2 yg lain di jakarta.penanganan banjir sudah dilakukan,tapi perlu waktu melihat hasilnya.sabar aja nunggu sampai akhir jabatan beliau wahai curut2 lapar.",Pisau Bedah
1049,"Mahasiswa Asal Asahan Tewas Digilas Truk di Jalinsum Batubara

https://taslabnewsterkini.blogspot.com/2020/01/mahasiswa-asal-asahan-tewas-digilas.html …
#hokislot777 #gbkjoker #gbkmovie #gbktogel #gbkdomino #banjir #banjirjakarta #explore #youtube #permainan #mantapmantap #gameonline #Jakarta #hancurpic.twitter.com/1gJRGzf1TT",NOVIANA
1050,"Kek gini ngapain di posting ya, bangga bet, harusnya yg penting itu ya pencegahannya jangan sampai banjir, kalo udah banjir ya udah that's a mistake, diposting malah wkwkkw
Btw, KTP gw jakarta wkwkkw",Daniel Legowo
1051,"Fotografernya pasti dpt ucapan sejuta terima kasih dr jajaran Pemprov DKI..  Lain hal nya, yg bikin video banjir di Monas,  yg ada dpt omelan..  Pdhl sama"" menampilkan kondisi Jakarta..  
Citramu tk seharum hand body..  ",Eko Haris
1052,"Lu org Jakarta? Bayar pajak gak? banjir itu musibah krn gabenernya goblok gak bisa urus Jakarta, kerjanya bacon doang.Ngomongin korupsi? Tuh liat monas digundulin ama siapa, pake duit sapa? Anggaran aibon, pulpen dll lu pikir itu apaan? Gabener pake duit rakyat kasih ke ormas?",#NKRI&Pancasilahargamati
1053,"CATAT! BEGINI CIRI-CIRI RAZIA POLISI YANG RESMI, JANGAN SAMPEK KETIPU!

https://posmetromedandotcom.blogspot.com/2020/01/catat-begini-ciri-ciri-razia-polisi.html …
#hokislot777 #gbkjoker #gbkmovie #gbktogel #gbkdomino #banjir #banjirjakarta #explore #youtube #banjir #paduliahok #tolongselamatkanjakartapic.twitter.com/NdiLhtPRRf",AFGAN
1054,"Sebagian wilayah DKI Jakarta mulai diguyur hujan. Tetap hati2, waspadai jarak pandang terbatas, banjir, pohon & papan reklame tumbang.",TMC Polda Metro Jaya
1055,"Ngabalin Sebut Anies tak Becus Atasi Banjir Jakarta
https://www.idtoday.co/2020/01/ngabalin-sebut-anies-tak-becus-atasi.html …",IndonesiaToday
1056,"Musibah banjir Jakarta beberapa hari lalu membuat kerusakan banyak kendaraan, Toyota sendiri telah mencatat ribuan mobil telah masuk bengkel resmi untuk perbaikan
.
#toyotaprivilage #toyota #toyotaindonesia #toyotaclub #toyotalife #toyotalovers #auto #toyotalovepic.twitter.com/l6v2YZVfzp",toyotafacts
1057,"Ini bentar lagi rame topik Jakarta banjir klo hujan terus berlanjut sampai jam 8 nanti.
Para kadrun berharap hujan berhenti
Para cebong berharap hujan terus turun
Dari sini kita bisa nilai siapa sebenarnya yg MUNAFIK.",Berlian Bayu Antony
1058,itu kan kata elo yg katanya2.. lo kan bukan warga jakarta.. jadi kagak tau jakarta skrg.. kata siapa gk bisa kelola.. jadi bagus kok.. kalo masalah banjir itu kan musibah.. yg lain banjir juga malah lebih parah kagak apa2 tuh.. dasarnya lo. sirik aja pada.. yg asli betawi biasa2,oc_narendra
1059,Angkat solusi banjir jakarta pak karni,zhie wahyu
1060,Banjir jakarta pendukungnya lenyap bak ditelan air https://twitter.com/karniilyas/status/1221744768482299904 …,MULUT mu BAU mu
1061,"Jgn krn banjir jakarta gub ygdisalhkan.surabaya aja banjir,kota bu risma",Abdul Munir
1062,"Sesulit Apapun Hidupmu, Jangan Pernah Menyerah Untuk Berjuang, Tuhan pasti Bersamamu

https://surarakyatdotcom.blogspot.com/2020/01/sesulit-apapun-hidupmu-jangan-pernah.html …
#hokislot777 #gbkjoker #gbkmovie #gbktogel #gbkdomino #banjir #banjirjakarta #explore #youtube #permainan #mantappic.twitter.com/oazk2SnG0e",barbie
1063,"Jakarta banjir ! 
Pulang aja Lo ke Surabaya 
eeehh kelelep juga",Taufiqh Rizky Chaniago
1064,"Heh!!!
Goodbener kerja bagus begitu lu bilang ga becus.  Lu kira junjungan lu becus?  Bilang klo jd presiden bisa nanganin banjir jakarta. Mana?! Atu lg noh9 digaji gede malah narik subsidi. Lu ga protes?!  Oncom lu!",私はリスキーです
1065,"Emang jakarta doang seluruh indonesia bro papua juga ada banjir 
Sekarang pekalongan tegal juga banjir emang itu tanggung jawab anis",ryant
1066,"banjir memang jadi masalah di jakarta,tapi masalah jakarta bukan hanya banjir.rasakan perbaikan dalam masalah2 yg lain di jakarta.penanganan banjir sudah dilakukan,tapi perlu waktu melihat hasilnya.sabar aja nunggu sampai akhir jabatan beliau wahai curut2 lapar.",Pisau Bedah
1067,"Mahasiswa Asal Asahan Tewas Digilas Truk di Jalinsum Batubara

https://taslabnewsterkini.blogspot.com/2020/01/mahasiswa-asal-asahan-tewas-digilas.html …
#hokislot777 #gbkjoker #gbkmovie #gbktogel #gbkdomino #banjir #banjirjakarta #explore #youtube #permainan #mantapmantap #gameonline #Jakarta #hancurpic.twitter.com/1gJRGzf1TT",NOVIANA
1068,"Dipicu Banjir Jakarta, Tagar #Kick4niesSaveWarga Bergema di Twitterhttps://www.suara.com/news/2020/01/02/180245/dipicu-banjir-jakarta-tagar-kick4niessavewarga-bergema-di-twitter?utm_source=twitter&utm_medium=share …",Agustinus Demil
1069,Usul pak gubernur. Di jakarta harus di buat 20 persen luas tanah untuk ruang terbuka hijau. 15 persen luas tanah di buat danau penampung air. 75 persen luas tanah untuk pemukiman penduduk. Insyaalloh jakarta bebas banjir tahunan. https://twitter.com/aniesbaswedan/status/1221605017284538368 …,Arifaditya
1070,Angkat gagalnya Anies Baswedan dong Bang soal gagalnya menata Jakarta sebagai Gubernur DKI yg tidak becus tangani banjir?? Itu baru Mantab,W 1 LLY
1071,T____________________T gue akan membuat banjir jakarta dengan tangisan gue.,sasa keren
1072,Jakarta banjir,heru badala
1073,"Itu daerah jabar banjir loe ga semprot gubernur loe..
Emang jabar udah mau gabung ke jakarta yaah",Herdul
1074,"giliran cina kena virus ""jangan rasis intoleran rasa kemanusiaan mana"" eh dia lupa sewaktu jakarta banjir kemarin ""pilih lagi yang seiman, makan tuh al maidah.mampus."" 

eh p*kmk b*bi, standar ganda kau.",Hidro Teknik Garis Pantai
1075,"Dari Gubernur yg Dulu Dulu Jakarta selalu kena Banjir!
Baru Kali ini ada Gubernur yg berani bilang SAYA BERTANGGUNG JAWAB""#Hebatnya Pak Anis",Uj Jundullah
1076,"Jakarta ( Banjir , Macet , Monas )",® INtròVért ~
1077,langit jadi biru karena pabrik2 pada tidak operasional dan traffic lumpuh karena banjir.. otomatis langit cerah tidak tertutup polusi dong... Cara Wan Abud menciptakan langit biru jakarta... ,Andi
1078,"Iran - Usa memanas
Australia kebakaran hutan 
Jakarta banjir 
China virus corono
Kobe bryant meninggal. 

And its still january 2020 !! 
Mari berdoa untuk bulan bulan berikutnya semoga semua akan baik baik saja.",yourguide
1079,"Selalu bingung ama yang ngmg jakarta itu dari dulu dah banjir, emg cekungan, aslinya rawa, dll belain gubnya. Eh goblok, emg kalo lu dr lahir jelek, kere, pengangguran, lu ga mau usaha biar hidup lbh baik? Biarin aja gitu, lucinta luna aja oplas bro.",Raphael Ray Realino
1080,"Bahkan belum genap sebulan 2020 berjalan tapi dunia sudah begitu keras.
Banjir jakarta, dubai, iraq vs usa, australia, gunung tall, selandia baru, himalaya, kobe and much more.
Entah sehancur apa 2020 berakhir...",Utara
1081,"Gubernur Kok Tweet nya Kayak Biro Agen Travel.. 

Tanpa post pic, semua orang juga sudah pada tau..
Gimana kondisi jakarta dan gimana keadaan jakarta 

Klo mau di akui, benai dulu jakarta dari sampah, banjir, macet, polusi, preman, pkl, dll.. https://twitter.com/aniesbaswedan/status/1221742455344599040 …",Junto
1082,Jakarta (banjir),Egoy
1083,"Banjir lagi di Jakarta...
Semoga segera diupayakan tindakan nyata untuk pencegahan banjir! https://twitter.com/pelanajah/status/1221449351555272704 …",Agen Toleransi
1084,Terimakasih @KemenPU dan @_TNIAL_ atas jerih payahnya mengatasi banjir Jakarta.,Malaka
1085,Sekarang Jakarta ringkih banget. Hujan dikit langsung genangan. Hujan dikit udah siaga banjir semua,Christofer Emmanuel
1086,Mungkin maksudnya bebas banjir jakarta. Ya iya kan di kalimantan ,Agung Sulist
1087,"06.06 #InfoSONORA - Sebagian wilayah DKI Jakarta mulai diguyur hujan. Tetap hati2, waspadai jarak pandang terbatas, banjir, pohon & papan reklame tumbang. 
* cuaca sekitar @SonoraFM92 Jl. Gajahmada hujan gerimis  https://twitter.com/TMCPoldaMetro/status/1223016915544813568/photo/1pic.twitter.com/xaRgeMUif8 ",Radio Sonora
1088,"#BanjirJakarta GAGAL MANING...GAGAL MANING menjatuhkan @aniesbaswedan   
KEPRIBEN iki Son..... @dr_anggapk @fpdip_jakarta 
Saiki melayu nang MONAS wae Son ...ben SEHAT.... @ILCtv1 @karniilyas",teguh
1089,"Saya berterimakasih sebanyak banyaknya pada PPSU yg telah berjuang menuntaskan banjir dan membersihkan sampah dari gorong2. Terimakasih juga pada pak Foke yg berinisiatif menginisiasi tim PPSU yg sangat Bermanfaat bagi warga Jakarta. 

#KalbunUdik faham ga?https://twitter.com/aniesupdatenews/status/1222870116183855105 …",GCH
1090,"Abis nonton youtube watchdoc yg jakarta kota air - part 4, emg bener sih solusi banjir bukan cuman ngurusin sungai dan gusur lahan warga.",Aji Sanyoto
1091,"Banjir Jakarta, Api Australia
Amerika feat. Iran, China Di Natuna, Sunda Empire, Virus Corona. Baru Sebulan Guys, semangat! KEEP DA SPIRIT ON.
#January2020pic.twitter.com/Lbl48zNrX8",EREL.
1092,"Trus yang ngaku kalo jadi presiden Jakarta bebas banjir, Mana ya....bego",Anak Bangsa
1093,Crawl vibesnya banjir jakarta 2020 bgt. pic.twitter.com/HEmIvRXLkC,LEA
1094,#bpbdlotim #bnpbindonesia #bnpb #mitigasi #mitigasibencana #banjir2020 #banjirhariini #banjirjakarta #infobencana #newvideohttps://lnkd.in/ftPtc8u ,Locker Alfonso
1095,"Hancurlah kota jakarta
Krn ulah Gubernur yg ga Becus Kerja
Hanya bisa Bongkar pasang sampai banjir kaya gelombang pasang..krn GOBLOK",Mbah DogoL
1096,"heueuh kumsi we kuya. Da sagala ge emang salah suju. Jakarta banjir salah suju. Longsor di bogor salah suju. Tsunami di anyer salah suju, Aya virus corona salah suju. Zaskia gotik gagal kawin salah suju. Aya ucing tigujubar kana got ge salah suju da ceuk sia mah. Jangar aing. https://twitter.com/stormymomo/status/1222908275580006401 …",shadowless
1097,"Banjir Jakarta akan lebih mudah diatasi kalau pak @jokowi jadi presiden, kalau masih ga teratasi juga kita pindahkan ibukota ke Penajam, eh ketemu banjir lagi pak de — mau pindah lagi ? gitu Aja terus Sampe sunda empire berdiri  https://twitter.com/jatamkaltim/status/1222883581497708545 …",Merah Johansyah
1098,"Seorang bapak tampak berjalan ditengah2 jalan. Diperkirakan si bapak baru selesai berkerja 
#ciliwung
#bantarankali
#BanjirJakarta 

sony a7s
16-35mm pic.twitter.com/DUWfmENjAq",Irfanmeidiant
1099,"Ma'ruf Amin minta pengungsi korban banjir Lebak utk sabar dan menerima musibah banjir.

Gak kebayang emosi kaum bani togog kalo Anies yg bicara sperti ini ktika Jakarta banjir...
https://banten.suara.com/read/2020/01/30/141219/maruf-amin-minta-ribuan-warga-lebak-pasrah-dan-terima-musibah-banjir …",Jancuk Itu Bagus!
1100,ga gitu gan harusnya sblm jakarta banjir 31 des 2019 masih lancar jaya soalnya wkwk,Alit
1101,"Jakarta Barat. Mudah""an aja menang soalnya foto"" dan poster BTS semuanya udh kena banjir. Dan mudah""an menang GA ini biar buat disimpen dikamar. ",Andara.A 🐰💜✨
1102,"goodboy 
 : halo
 : iyaa ?
 : boleh kenalan ?
 : kan ini sudah kenal
 : ......
fuckboy 
 : halo
 : iyaa ?
 : mau tanya
 : apa ?
 : banjir di jakarta kemarin tingginya berapa ya ?
 : ha maksudnya ???
 : *menghilang seminggu setidaknya cewe sudah pnasaran*",PRAMA
1103,"Belajar Pengendalian Banjir, DPRD DKI Jakarta Berkunjung ke Gowa - https://gosulsel.com/2020/01/30/belajar-pengendalian-banjir-dprd-dki-jakarta-berkunjung-ke-gowa/ …pic.twitter.com/mfBsWKg8t2",Go Sulsel
1104,Mungkin maksudnya bebas banjir jakarta. Ya iya kan di kalimantan ,Agung Sulist
1105,"06.06 #InfoSONORA - Sebagian wilayah DKI Jakarta mulai diguyur hujan. Tetap hati2, waspadai jarak pandang terbatas, banjir, pohon & papan reklame tumbang. 
* cuaca sekitar @SonoraFM92 Jl. Gajahmada hujan gerimis  https://twitter.com/TMCPoldaMetro/status/1223016915544813568/photo/1pic.twitter.com/xaRgeMUif8 ",Radio Sonora
1106,"#BanjirJakarta GAGAL MANING...GAGAL MANING menjatuhkan @aniesbaswedan   
KEPRIBEN iki Son..... @dr_anggapk @fpdip_jakarta 
Saiki melayu nang MONAS wae Son ...ben SEHAT.... @ILCtv1 @karniilyas",teguh
1107,"Saya berterimakasih sebanyak banyaknya pada PPSU yg telah berjuang menuntaskan banjir dan membersihkan sampah dari gorong2. Terimakasih juga pada pak Foke yg berinisiatif menginisiasi tim PPSU yg sangat Bermanfaat bagi warga Jakarta. 

#KalbunUdik faham ga?https://twitter.com/aniesupdatenews/status/1222870116183855105 …",GCH
1108,"Abis nonton youtube watchdoc yg jakarta kota air - part 4, emg bener sih solusi banjir bukan cuman ngurusin sungai dan gusur lahan warga.",Aji Sanyoto
1109,"Banjir Jakarta, Api Australia
Amerika feat. Iran, China Di Natuna, Sunda Empire, Virus Corona. Baru Sebulan Guys, semangat! KEEP DA SPIRIT ON.
#January2020pic.twitter.com/Lbl48zNrX8",EREL.
1110,"Trus yang ngaku kalo jadi presiden Jakarta bebas banjir, Mana ya....bego",Anak Bangsa
1111,Crawl vibesnya banjir jakarta 2020 bgt. pic.twitter.com/HEmIvRXLkC,LEA
1112,#bpbdlotim #bnpbindonesia #bnpb #mitigasi #mitigasibencana #banjir2020 #banjirhariini #banjirjakarta #infobencana #newvideohttps://lnkd.in/ftPtc8u ,Locker Alfonso
1113,"Hancurlah kota jakarta
Krn ulah Gubernur yg ga Becus Kerja
Hanya bisa Bongkar pasang sampai banjir kaya gelombang pasang..krn GOBLOK",Mbah DogoL
